0.292661	0.292661	0.219496	0	0	0	0	0	0	0	0	0	0	0	0	0
0.121746	0.121746	0.121746	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	2.00032	0.473912	2.76132
-0.0374425	-0.0374425	-0.0374425	-0.0374425	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.444351	0.473912	0.417918
-0.149043	-0.149043	-0.149043	-0.149043	-0.149043	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.444351	0.473912	0.417918
-0.197475	-0.197475	-0.197475	-0.197475	-0.197475	-0.197475	0.129189	0.258252	0.258252	0.258252	0.258252	0.258252	0.258252	0.444351	0.473912	0.417918
-0.20208	-0.20208	-0.20208	-0.20208	-0.20208	-0.20208	0.00012516	0.00012516	0.258252	0.258252	0.258252	0.258252	0.258252	0.444351	0.473912	0.417918
-0.20208	-0.20208	-0.20208	-0.20208	-0.20208	-0.20208	0.00012516	0.00012516	0.258252	0.258252	0.258252	0.258252	0.258252	0.444351	0.473912	0.417918
0.235032	0.235032	0.235032	0.235032	0.235032	0.235032	0.133832	0.0772751	0.148823	0.258252	0.258252	0.258252	0.258252	0.444351	0.473912	0.417918
0.0714245	0.0714245	0.0714245	0.0714245	0.0714245	0.0714245	0.0714245	0.0509691	0.0393937	0.126937	0.258252	0.258252	0.258252	0.218617	0.233397	0.417918
-0.0921836	-0.0921836	-0.0921836	-0.0921836	-0.0921836	-0.0921836	-0.0921836	-0.0592892	0.0393937	0.0393937	0.106153	0.110824	0.0813389	-0.00711769	-0.00711769	0.134266
-0.00352009	-0.00352009	0.197206	0.397931	0.548476	0.648838	0.711565	0.749201	0.396576	0.214284	0.0207973	0.033435	0.0191966	-0.00711769	-0.00741797	-0.0438169
0.0102606	0.0232646	0.11674	0.247201	0.374411	0.479065	0.556946	0.611178	0.647197	0.637803	0.00495074	0.00536368	0.0054849	-0.0334943	0.00758194	0.0197499
0.386316	0.288362	0.190409	0.116944	0.067967	0.0373565	0.0189903	0.00827659	0.0021545	0.0238241	-0.0199627	-0.0197164	-0.0196442	-0.0320867	0.128834	0.179823
0.0519454	0.0519454	0.0519454	0.0519454	0.0519454	0.0519454	0.0519454	0.0519454	0.0519454	0.256032	0.619548	0.176301	0.2149	0.332177	-0.258888	-0.457801
-0.00207931	0.0761623	0.154404	0.213085	0.252206	0.276656	0.291327	0.299884	0.300357	0.419456	0.619548	0.333244	0.332177	0.332177	-0.274146	-0.478848
-0.345001	-0.24098	-0.136959	-0.0589437	-0.00693335	0.0255731	0.045077	0.0564543	0.0718254	0.187876	0.207753	-0.241055	-0.264226	-0.275631	-0.27889	-0.485312
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
