0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
-0.214334	-0.3808	0	0	0	0	0	0	0	0	0	0	0	0.6685	0	3.06398
-0.0687893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.88303
-0.517097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.128498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.212738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.571943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.923164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0.410424	0.172692	1.00671	0	0	0	0	0	0	0	0	0	0	0	0	0
0.206506	0.336982	0.312394	-0.305407	0	0	0	0	0	0	0	0	0	0	0	0
0.0844958	0.393353	0.232334	-0.242597	0	0	0	0	0	0	0	0	0	0	0	0
-0.150419	0.327846	0.0661818	0	0	0	0	0	0	0	0	0	0	0	0	0
0.192794	0.531793	-0.44065	0	0	0	0	0	0	0	0	0	0	0	0	15.9939
0.620311	-0.303892	-1.31037	0	0	0	0	0	0	0	0	0	0	0	0	13.0651
0.0258097	-0.736912	-1.11464	0	0	0	0	0	0	0	0	0	0	0	0	16.0448
0.208302	-0.422478	-0.346062	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
